date,name,post_code,lon,lat,rating
2017-12-20,Sea Food Shop,UB1 1LZ,-0.38539650000000,51.51230820000000,4
2018-01-10,See You Soon Convenience Store,W7 1LL,-0.33706301450729,51.51435852050780,4
2018-09-12,Select Express,W5 2NX,-0.30202800000000,51.51533070000000,5
2019-01-23,Selekt Chicken,W3 9QP,-0.27811270000000,51.50857950000000,3
2019-06-07,Selekt Chicken,W13 0SU,-0.32219130000000,51.51062080000000,1
2019-04-09,Selekt Chicken Southall,UB1 3DB,-0.37367460000000,51.51083330000000,5
,Selfie Lounge,W5 5AH,-0.30677700042725,51.51259231567380,AwaitingInspection
2018-08-03,Selva Tropical Bar,NW10 7PR,-0.27277800000000,51.52807790000000,5
2018-10-17,Selvia Express,UB6 7AY,-0.30655300617218,51.53920745849610,1
,Seniors Cafe & Restaurant,W3 7RD,-0.25624880000000,51.50639520000000,AwaitingInspection
2018-01-19,Servest At Tesco Metro,W3 7RR,-0.24976900219917,51.50645828247070,Exempt
2019-03-10,Seventh Day Adventist,W7 3QP,-0.33737300000000,51.51373200000000,5
2018-08-23,Sezam,UB6 8HR,-0.33279260000000,51.53443100000000,4
2018-06-15,Shabeelle Restaurant,UB2 5AB,-0.38429780000000,51.50222160000000,3
,Shackleton Medical Centre,UB1 2QH,-0.37628799676895,51.51408767700200,AwaitingInspection
2019-08-08,Shadwell Fried Chicken,UB5 6DE,-0.37529270000000,51.53461350000000,4
2016-12-05,Shah Pharmacy,UB1 2LF,-0.37140400000000,51.51685300000000,Exempt
2018-07-04,Shahanshah,UB1 2JL,-0.37188420000000,51.51294870000000,2
2019-07-02,Shahee Tandoori,UB1 1ND,-0.38790590000000,51.51266640000000,3
2018-07-11,Shahi Nan Kebab,UB1 1RB,-0.37853300000000,51.50753750000000,4
2018-11-28,Shahi Nan Kebab,UB1 3DB,-0.37340570000000,51.51069470000000,4
,Shahzadi Sumera Malik,,,,AwaitingInspection
2018-04-10,Shalimar Restaurant, Royal Lyallpur Palace,UB2 4BG,-0.38133890000000,51.50277430000000,1
2017-05-05,Shamrock Sports & Social Club,W3 0BP,-0.26669000000000,51.51869880000000,3
2019-02-21,Sham's Fish Bar,W3 6AH,-0.27091710000000,51.50794310000000,5
2017-03-25,Shan Express,UB6 9PN,-0.35619900000000,51.52829570000000,5
2017-02-08,Shanakee,W5 2NT,-0.30257600000000,51.51470900000000,5
2017-01-24,Shell Londis,W3 7RS,-0.24929480000000,51.50699300000000,5
2019-01-19,Shell Park Royal,W3 0PA,-0.28133600000000,51.52533400000000,4
2017-05-02,Shell Roundabout,UB6 8QQ,-0.34667798876762,51.53499603271480,5
2017-02-03,Shell Yeading,UB5 6LW,-0.39221440000000,51.53642030000000,5
2018-02-21,Sheranis Grill,W5 4QJ,-0.30647200000000,51.49965800000000,3
2017-06-26,Sherry's Chemist,UB1 1RR,-0.37677080000000,51.50968020000000,Exempt
2016-11-26,Shikumen,W5 5AA,-0.30607950000000,51.51179220000000,5
2017-02-02,Shilun's Pharmacy,UB6 0LZ,-0.31909400000000,51.55183200000000,Exempt
2019-02-17,Shiri Guru Valmik Sabha,UB2 5AA,-0.38325500000000,51.50209000000000,1
2017-03-25,Shootfighters,W3 0TE,-0.28000860000000,51.52710500000000,Exempt
2019-06-03,Shortbreaks Respite Care Centre,W7 2PB,-0.34334990000000,51.50537320000000,3
,Shotaro Sushi & Curry,W3 0BU,-0.26573660000000,51.51913440000000,AwaitingInspection
2017-02-17,Shots Bar & Grill,UB1 3DN,-0.37142700000000,51.51054100000000,4
2019-03-10,Shree Jalaram Mandir,UB6 7JD,-0.31763100000000,51.53620200000000,2
2019-06-18,Shree Jalaram Mandir - Greenford,UB6 9LB,-0.35351499915123,51.53132247924800,5
2018-07-12,Shree Ram Mandir,UB2 4DA,-0.38275160000000,51.50153490000000,4
2018-06-06,Shree Sweets,UB2 5DP,-0.38399899005890,51.50307083129880,3
2019-04-23,Shri Guru Ravidass Sabha,UB2 5JT,-0.39417099952698,51.49814987182620,1
2018-01-10,Siam Pinto,UB6 9BG,-0.35139700000000,51.52713130000000,3
,Sibley Wellbeing Group,W5 2DZ,-0.30764800000000,51.51962930000000,Exempt
2018-09-07,Sidi Bou,W5 2NX,-0.30205850000000,51.51528610000000,3
2018-06-01,Signature Fruits,UB1 1LA,-0.37951060000000,51.51125580000000,1
2019-03-19,Siirgista Bros,W5 5LS,-0.30160820000000,51.51383180000000,4
2018-11-21,Sikh Missionary Society,UB2 5AA,-0.38279500000000,51.50234480000000,3
2018-04-13,Sikulo,W13 9QR,-0.31694120000000,51.50331570000000,4
2019-04-11,Silk,NW10 6EU,-0.26087310000000,51.52874730000000,3
2019-03-06,Silk Route Cafe,UB6 0HH,-0.33923130000000,51.55045680000000,1
2019-03-29,Silversands Trading As New Initiative Catering,,,,1
2018-03-02,Silvija Cakes N Bakes,,,,4
2017-11-08,Simpkin & Roses,NW10 6HJ,-0.26392099261284,51.52953720092770,2
2017-03-24,Simply Fresh,NW10 6FF,,,5
2019-03-09,Singhsbury's Local,UB2 5JT,-0.39478900000000,51.49806740000000,2
,Sippar Lounge,UB6 7PP,-0.31847830000000,51.53629500000000,AwaitingInspection
2019-02-25,Sir Michael Balcon,W5 3TJ,-0.29821700000000,51.51333200000000,5
2019-01-23,Sira Cash & Carry,UB1 1SW,-0.37620260000000,51.50944760000000,1
2018-01-11,Sira Superstore,UB2 4DG,-0.38221590000000,51.50160840000000,4
2018-02-19,Siragro,UB6 0RS,-0.32018330000000,51.55147170000000,4
2018-04-09,Siragro,UB6 0HL,-0.33908330000000,51.55095820000000,4
2017-01-24,Siragro,UB1 2QD,-0.37310500000000,51.52937600000000,4
2018-03-05,Sitara Haven,UB1 1HZ,-0.38325030000000,51.51105570000000,5
2017-10-30,Six Bells,W3 9DD,-0.27263000607490,51.50739288330080,1
2017-08-07,SK Food And Wine,UB6 8PX,-0.34651600000000,51.54207980000000,4
2019-02-21,SKTA Temple Trust,W13 9AE,-0.31783300000000,51.51039660000000,5
2019-01-15,Slamtech,UB6 7JZ,-0.30980690000000,51.53566690000000,Exempt
2018-04-30,Slemani Restaurant,W13 9AA,-0.31725950000000,51.51109870000000,3
2017-08-01,Slice Of Couture,,,,5
2018-11-13,Slimming World Franchise,,,,Exempt
2018-04-18,Slimming World Franchise,,,,Exempt
2018-10-12,Slimming World Franchise,,,,Exempt
2018-09-10,Slo Good Living,,,,5
2019-03-16,Small Grocery Shop,W3 6BS,-0.27095180000000,51.50816850000000,4
2018-03-02,Smith's Farm Community Centre,UB5 6TN,-0.36933660000000,51.53706670000000,Exempt
2015-06-19,Smiths Of Acton,W3 7DD,-0.24968190000000,51.51456160000000,4
2019-06-13,Smokeys,W13 0SY,-0.32636720000000,51.50992510000000,4
2019-08-13,Smokeys,W3 6ND,-0.26586401462555,51.50647354125980,3
2017-11-02,SMS Food & Wine,UB6 7DH,-0.30978098511696,51.53966903686520,3
2019-08-05,Snack Bar,UB2 4EX,-0.37179499864578,51.50305557250980,1
2018-10-17,Snack Box,W3 0RX,-0.25535260000000,51.50458330000000,5
2019-03-19,Snips Cafe,W13 9LA,-0.31839400529861,51.51020812988280,5
2018-04-23,Snowballicecream,,,,5
2019-06-20,Snowflakes Day Nursery & Montessori,UB1 2BL,-0.37987040000000,51.51654830000000,5
2019-04-26,Snowflakes Day Nursery & Montessori,UB5 6FP,-0.37781910000000,51.52925310000000,5
2018-08-24,Snowflakes Day Nursery & Montessori,UB2 4XD,-0.35322600000000,51.50694100000000,5
2019-03-28,Snowflakes Day Nursery & Montessori,UB2 4LA,-0.37043800000000,51.49503300000000,5
2019-01-10,Soane's Kitchen,W5 5EQ,-0.30714300274849,51.51087188720700,5
2018-03-13,Sodexo At Acton Railway Engineering Works,W3 8QU,-0.27545530000000,51.49843290000000,5
2016-02-22,Sodexo At Acton Town Underground Station,W3 8HN,-0.28031501173973,51.50308227539060,5
2016-02-22,Sodexo At Acton Training Centre,W3 8JR,-0.27350000000000,51.50609200000000,5
2017-08-04,Sodexo At Diageo PLC,W3 0AF,-0.27613400000000,51.52220900000000,5
2016-03-21,Sodexo At Ealing Common Districtline Depot,W5 3PA,-0.28742501139641,51.50943374633790,5
2009-12-02,Solace Centre,W13 9YT,-0.31974800000000,51.50707800000000,Exempt
2019-05-23,Somali Culture,UB1 3DA,-0.37476998567581,51.51095581054690,3
2017-06-06,Somali Youth Union In UK,UB2 4DF,-0.38190099596977,51.50209045410160,2
2018-01-23,Soma's Lemon,,,,5
2018-08-29,Soul Food,UB1 1QB,-0.37872060000000,51.51158660000000,4
2019-02-19,Sounas,UB2 5FB,-0.39785000000000,51.50250600000000,3
2017-08-22,Sour Jerk Co,,,,3
2019-01-31,South Acton Children's Centre,W3 8RX,-0.27354400000000,51.50380800000000,5
2018-03-29,South Acton Working Men's Club,W3 8TJ,-0.27063880000000,51.50235470000000,4
2018-08-16,South Ealing Conservative Club,W5 5EX,-0.30685100000000,51.50459140000000,5
2019-03-16,South Ealing Fresh Fruit & Veg,W5 4QJ,-0.30660170000000,51.50004650000000,3
2019-03-25,South Ealing Peri Peri,W5 4QL,-0.30585150000000,51.49774260000000,2
2018-10-09,South Ealing Pharmacy,W5 4RJ,-0.30582600000000,51.49726570000000,Exempt
2018-03-15,South Ealing Playgroup,W5 4HX,-0.31045499444008,51.50080490112300,5
2018-03-23,Southall Afghan Bakery,UB1 1PS,-0.37565660000000,51.51142730000000,1
2019-08-14,Southall Baptist Church,UB2 5DS,-0.38486390000000,51.50088060000000,5
2018-09-25,Southall Cash And Carry,UB2 4DQ,-0.38260360000000,51.50083140000000,2
2019-03-21,Southall Chippy,UB1 1DB,-0.38829700000000,51.50823800000000,1
2018-07-03,Southall Conservative Club,UB1 3HB,-0.37471000000000,51.51184500000000,4
2017-03-01,Southall Day Centre,UB2 5DU,-0.38521400000000,51.50086700000000,Exempt
2018-06-27,Southall Halal Meat,UB1 1SW,-0.37603300000000,51.50975990000000,1
2019-06-07,Southall Halal Meat & Fish Bazaar/Janat,UB2 4BG,-0.38120350000000,51.50293430000000,3
2019-08-23,Southall Mini Market,UB2 5PX,-0.38310200000000,51.49855420000000,5
,Southall News,UB1 3DA,-0.37533810000000,51.51106320000000,AwaitingInspection
2018-11-12,Southall Park Children's Centre,UB1 3AZ,-0.36647999286652,51.51026535034180,5
2011-12-12,Southall Sports Centre,UB1 1DP,-0.38016200000000,51.50765900000000,Exempt
2018-08-16,Southall Working Mens Club,UB2 5AL,-0.38323400000000,51.50270100000000,5
2019-01-24,Southern Fried Chicken,UB6 9PN,-0.35531080000000,51.52813940000000,0
2018-09-21,Southfield News,W3 0DS,-0.28054880000000,51.51774270000000,5
2019-03-22,Sowa Patisserie,W5 5DB,-0.30494200000000,51.51215350000000,5
2019-03-22,Sowa Restaurant,W5 5DB,-0.30492560000000,51.51220720000000,4
2018-08-16,Spar,W3 8ED,-0.27785280000000,51.50630060000000,5
2019-03-09,Spar,UB2 4XD,-0.35319290000000,51.50693260000000,3
2019-01-30,Sparrow Cafe,W4 5DA,-0.26452898979187,51.49988174438480,4
2018-02-22,Spartans CocktailTaxi,,,,5
2018-10-24,Spice Magic,W13 9RT,-0.31662540000000,51.50250180000000,3
2019-02-13,Spice Shack,NW10 7JJ,-0.26806800000000,51.52948320000000,3
2018-10-08,Spice Village,UB1 1LX,-0.38480750000000,51.51225510000000,5
2017-03-26,Spiced Nutrition,NW10 6HJ,-0.26392000000000,51.52953700000000,5
2017-02-28,Splash & Dash Pre-School,W13 9PR,-0.31703300000000,51.50409900000000,5
2017-03-22,Sportsdirect.com,W5 5AH,-0.30677600000000,51.51259300000000,Exempt
2017-03-22,Sportsdirect.com,UB6 0UW,-0.34008300000000,51.54186200000000,Exempt
2018-02-09,Sprezel,,,,4
2018-08-10,Springfield Acton Bowls,W5 3RS,-0.28542500734329,51.51356887817380,4
2018-09-25,Squish Gifts,,,,Exempt
2019-04-10,Sri Guru Amardass Gurdwara,UB2 5QP,-0.38208800554276,51.49842453002930,1
2019-05-29,SSPC UK (Southall),UB2 5AQ,-0.38627600669861,51.50140380859380,4
2009-11-06,St Barnabas Milennium Hall,W5 1QG,-0.30817200000000,51.52702800000000,Exempt
2018-03-29,St Barnabas Playgroup,W5 1QG,-0.30817200000000,51.52702800000000,5
2018-08-16,St Benedicts Mens Club,W5 2EY,-0.30813860000000,51.52194740000000,4
2019-02-11,St Benedicts School,W5 2ES,-0.30679450000000,51.52087590000000,5
2018-09-21,St David's Home,W5 1TE,-0.31490750000000,51.52210770000000,5
2017-05-10,St Johns Church,W13 9LA,-0.31839400529861,51.51020812988280,5
2016-01-19,St Johns Church Southall PCC,UB2 4NT,-0.37738800048828,51.50057220458980,4
2019-03-09,St John's Mini Mart,W13 9LL,-0.31700300000000,51.50961100000000,3
2019-01-23,St Josephs Social Club,W7 3SU,-0.33676698803902,51.50862503051760,3
2017-03-18,St Mary's 2000,UB5 6PG,,,4
2017-02-27,St Mary's C Of E Primary School,UB2 4LA,-0.37043800000000,51.49503300000000,5
2019-02-27,St Mary's Church Hall,W7 3QP,-0.33737400174141,51.51373291015630,Exempt
2018-04-10,St Marys Parish Church Hall,W3 9NW,-0.27197200059891,51.50765991210940,Exempt
2018-02-21,St Matthews Montessori School,W5 2QA,-0.29570440000000,51.51330560000000,5
,St Peter And St Pauls Church Hall,W13 9RA,-0.31491600000000,51.50431180000000,Exempt
2019-01-24,St Richards Nursery,UB5 4DR,-0.36600399017334,51.55094909667970,4
2016-04-21,St Stephen's Church Centre,W13 8HB,-0.31836930000000,51.51930680000000,5
2019-03-04,St Thomas' Church Hall,W7 2AD,-0.33040860000000,51.50147580000000,3
2019-06-11,St Vincent RC Primary School,W3 9JR,-0.27388599514961,51.51190567016600,5
2018-05-09,Stanbury's,UB5 6RA,-0.40312600000000,51.54229740000000,4
2019-01-09,Standby Chef,NW10 7LQ,-0.26586280000000,51.52567380000000,2
2018-11-16,Stapleton's Wholesale,UB1 3DG,,,5
2018-03-22,Star & Anchor,W13 8RA,-0.31592920000000,51.51161020000000,5
2018-04-10,Star Burger,W13 9BP,-0.32544020000000,51.50966010000000,5
2016-12-29,Star Food & Wine,UB6 0HL,-0.33892240000000,51.55141460000000,5
2018-09-12,Star Pizza Chicken & Kebabs,UB1 2HD,-0.36471700000000,51.52514160000000,1
2017-11-14,Starbucks,W13 0SY,-0.32417280000000,51.51042430000000,5
2014-10-07,Starbucks,W5 3SS,-0.30175480000000,51.51337530000000,5
2016-11-14,Starbucks,W5 3NT,-0.28720050000000,51.50987260000000,5
2015-12-14,Starbucks Coffee,W5 5DA,-0.30512640000000,51.51106800000000,5
2018-08-16,Starbucks Coffee Company,W5 2NT,-0.30249530000000,51.51477990000000,4
2018-01-23,Starters 'n' More...,,,,3
2019-02-20,Station Cafe,W3 6EG,-0.26399600505829,51.50899124145510,3
2017-07-26,Stay And Play At Havelock Children's Centre,UB2 4XW,-0.36537600000000,51.50163500000000,5
2018-11-16,Steak On The Green,W5 2NX,-0.30194760000000,51.51594100000000,5
2018-11-21,Steakout Meat House,UB1 1LX,-0.38440610000000,51.51219560000000,3
2018-04-24,Stef Le Chef,NW10 6HJ,-0.26392000000000,51.52953700000000,5
2018-07-04,Steven's Polski Sklep,NW10 7HR,-0.29273550000000,51.53218270000000,3
2017-03-25,Stokrotka,W3 6QX,-0.26876580000000,51.50691320000000,4
2015-10-05,Stone's Fish & Chips,W3 0BU,-0.26562960000000,51.51929460000000,5
,Stor,,,,AwaitingInspection
2018-07-30,Strakka Organics,W5 3QP,-0.28582000000000,51.52192000000000,5
2019-03-12,Strand News,UB5 4AA,-0.36845300000000,51.54822200000000,5
,Strawberries & Cream,W5 4XL,-0.30965890000000,51.49608000000000,AwaitingInspection
2019-01-25,Subway,UB1 3DA,-0.37489420000000,51.51098510000000,4
2018-04-30,Subway,W3 9NN,-0.27175370000000,51.50754180000000,5
2019-06-03,Subway,UB5 5HR,-0.36862520000000,51.54688530000000,5
2018-06-18,Subway,W5 2NT,-0.30248390000000,51.51469880000000,4
2016-11-22,Subway,W13 0SU,-0.32234840000000,51.51065900000000,5
2018-08-21,Subway,NW10 7JJ,-0.26809580000000,51.52951060000000,4
2019-03-12,Subway,UB6 9PZ,-0.35483220000000,51.52861830000000,5
2018-03-29,Subway,W3 0PA,-0.28128650000000,51.52571190000000,5
2019-01-26,Subway,UB6 0UW,-0.34008300000000,51.54186200000000,2
2019-09-03,Subway,W3 6BJ,-0.26129400000000,51.52262070000000,5
2017-03-28,Sudbury Golf Club (Bar),HA0 1AL,-0.31243000000000,51.54930000000000,5
2017-11-24,Sudbury Heights Convenience Store,UB6 0LZ,-0.31909400000000,51.55183200000000,5
2017-12-14,Sudbury Hill Food & Wine,UB6 0HY,-0.33707180000000,51.55549800000000,3
2019-02-25,Sue's Newsagent,UB6 9QQ,-0.36436020000000,51.53027120000000,Exempt
2017-03-27,Sujamki,,,,5
2018-02-20,Sukhdev's Restaurant & Bar,UB1 1BA,-0.37926780000000,51.50713400000000,3
,Sumeria Bakehouse,NW10 6TD,-0.25845700000000,51.52575200000000,AwaitingInspection
2018-02-06,Sun Wah,UB5 5AW,-0.37945170000000,51.54255720000000,2
2017-12-14,Sundarban Restaurant,UB6 0LZ,-0.31909498572350,51.55182266235350,2
2019-01-26,Sunjam Takeaway,UB6 9DW,-0.35414380000000,51.52771840000000,3
2017-11-14,Sunny Express,UB2 5AB,-0.38371630000000,51.50236650000000,3
2019-01-10,Sunny Food & Wine,UB2 5PJ,-0.38763499259949,51.49514389038090,2
2019-03-16,Sunrise Cafe,W3 7DD,-0.24969830000000,51.51488550000000,3
2019-01-19,Sunrise Supermarket,W7 3ST,-0.33712190000000,51.50901690000000,4
2018-10-23,Super Chef,UB6 8SG,-0.35180360000000,51.52784740000000,2
2017-03-30,Super Herbal Chinese Medicine Centre,UB1 1SU,-0.37556990000000,51.51062580000000,Exempt
2018-08-30,Super Singh's,UB2 5HA,-0.38349830000000,51.50078980000000,3
2018-11-12,Superb Pizza,W7 3SS,-0.33763520000000,51.50916810000000,5
2017-05-15,Superdrug,UB1 1JR,-0.37671740000000,51.51118120000000,2
2017-01-27,Superdrug,W13 0SY,,,Exempt
2016-12-12,Superior Wine Store,UB2 4QB,-0.37225630000000,51.50210900000000,Exempt
2018-08-16,Supernews,W7 3SH,-0.33737960000000,51.50748290000000,5
2017-02-01,Supersave Food & Wine,W5 4QJ,-0.30648410000000,51.49972110000000,4
2019-03-26,Support For Living,UB6 8EL,-0.33518230000000,51.53255850000000,4
2018-04-12,Support For Living,W3 9LY,-0.27782810000000,51.51344930000000,4
2017-02-20,Support For Living,W7 2EB,-0.32955320000000,51.50477290000000,4
2018-02-23,Support For Living / Certitude,UB6 8HL,-0.33360170000000,51.53280590000000,5
2019-03-28,Sushi Bar Atariya,W5 3LD,-0.28707799315453,51.51023864746090,1
,Sushi Gourmet,W13 9BZ,-0.32507800000000,51.50946500000000,AwaitingInspection
2017-06-21,Swami Express,W5 5AW,-0.30537720000000,51.51285220000000,4
2018-08-16,Swami News,W13 9BP,-0.32413300000000,51.50993820000000,Exempt
,Sweet Box,,,,AwaitingInspection
2018-02-12,Sweet Corn,UB1 1JY,-0.37824300000000,51.51123830000000,3
2018-02-12,Sweet Corn And Tea Stall,UB1 1JY,-0.37804140000000,51.51123550000000,3
,Sweet Tooth,,,,AwaitingInspection
2018-10-25,Sweet Vibes,NW10 6QH,-0.26022699475288,51.53038406372070,5
2017-11-13,Sweetland,NW10 6TD,-0.25857080000000,51.52523310000000,5
2018-06-15,Sweetland,NW10 6PE,-0.25983240000000,51.53373180000000,5
2017-04-11,Sweet-Treatz,,,,5
2017-03-31,Swift Road Outdoor Sport Centre,UB2 4RP,-0.37258000000000,51.50172000000000,Exempt
2019-03-07,Sybil Elgar Residential Home,W5 2HR,-0.29839080000000,51.52242700000000,5
2018-07-13,Sybil Elgar School,W3 8RR,-0.27470500000000,51.50700000000000,2
2018-05-16,Sybil Elgar School,UB2 4NY,-0.37510000000000,51.50006200000000,4
2019-02-12,Sycamore Lodge,W3 8PH,-0.27297100000000,51.50674900000000,5
2019-08-07,Symone's,,,,4
2017-02-02,T Conway,W3 0DS,-0.28040310000000,51.51778550000000,Exempt
2018-05-16,T. K. Trading,NW10 6QD,-0.25996190000000,51.52920150000000,5
2018-08-16,T.J Duffy's (Pub),W5 4UB,-0.31412760000000,51.49834740000000,5
2017-12-18,Tai Hing,W13 8JP,-0.31984901428223,51.51413726806640,2
2019-02-21,Taj Restaurant,W3 6BY,-0.26959300000000,51.50844400000000,2
2018-05-16,Tajimaya UK,NW10 6HJ,-0.26143610000000,51.52948410000000,4
2019-03-20,Take A Break Cafe & Restaurant,UB5 5HR,-0.36877670000000,51.54668060000000,3
,Tamilan Cash & Carry,UB1 2JL,-0.37205030000000,51.51313980000000,AwaitingInspection
2019-03-02,Tamleni Super Market,UB1 1LZ,-0.38539650000000,51.51230820000000,1
2019-03-26,Tandoori Villa,W5 5RJ,-0.30456060000000,51.50496300000000,1
2018-09-25,Tanu's Kitchen,UB1 1DW,-0.37892670000000,51.50740800000000,2
2019-02-23,Tapelia,W13 9RT,-0.31742110000000,51.50319670000000,2
2018-02-16,Tapinos,W5 4QJ,-0.30656220000000,51.49994710000000,3
2019-05-08,Tariq Halal Meat,UB1 3DN,-0.37179690000000,51.51054650000000,1
2017-12-19,Tariq Halal Meats,UB1 1QF,-0.38169090000000,51.51195140000000,5
2019-05-14,Taste Of Africa,,,,5
2019-03-27,Taste Of Lahore,W13 9DA,-0.32194320000000,51.51031150000000,3
,Taste Of Lahore,UB1 1LP,-0.38281730000000,51.51188600000000,AwaitingInspection
2018-07-06,Taste Of Punjab,UB1 2JW,,,3
2018-03-23,Taste Of The Mediterranean/Sarah's Griddles,,,,5
2018-01-24,Tasty Bites,UB6 8SG,-0.35179120000000,51.52779330000000,3
2018-10-23,Tasty Kebab & Pizza House,UB6 9AT,-0.35438901185989,51.51866531372070,3
2018-02-09,Tasty Sweet Corn,UB1 1LA,-0.37997000000000,51.51130710000000,3
2017-04-10,Tasty Sweet Corn (Stall O/S),UB1 1SQ,-0.37758600000000,51.50793700000000,4
2019-09-11,Tasty Sweetcorn,UB1 1JY,-0.37874430000000,51.51092150000000,5
2018-08-14,Tavazo,W13 9AA,-0.31831660000000,51.51096100000000,1
2019-04-08,Tazah Supermarket,W5 3HU,-0.29072000000000,51.51686500000000,3
2019-03-23,Tea Darling,W3 6BY,-0.26963130000000,51.50840980000000,5
2018-07-20,Tea House Direct,W5 1DN,-0.29680580000000,51.53322190000000,5
2018-01-04,Team Sport,W3 0RQ,-0.25569200515747,51.50530624389650,5
,Tee's Burger Joint,W3 7DD,-0.24979830000000,51.51528270000000,AwaitingInspection
2018-10-10,Telford Lodge,UB1 3JQ,,,3
2019-02-05,Telford Supermarket,UB1 3JW,-0.36272690000000,51.51672390000000,4
2018-10-08,Temple Pharmacy,W5 1QP,-0.31309120000000,51.52639800000000,Exempt
2018-08-16,Temple Pharmacy,W5 1RH,-0.31523870000000,51.52562850000000,5
2019-03-17,Tennessee Express,UB5 5AU,-0.38990750000000,51.53723390000000,4
2019-04-25,Tennessee Express,UB2 4AR,-0.38016700000000,51.50331560000000,0
2019-03-09,Tennessee Land,UB6 7DH,-0.30999040000000,51.53966220000000,3
2018-03-29,Tenpin Acton,W3 0PA,-0.28133600000000,51.52533400000000,5
2019-08-16,Terfezia,W3 7YG,-0.26079840000000,51.50574330000000,5
2017-07-10,Terrys,UB6 8BZ,-0.32078701257706,51.53368377685550,3
2018-08-16,Terry's Pharmacy,W13 8JP,-0.31981790000000,51.51402200000000,Exempt
2017-02-24,Tesco,W13 9QR,-0.31740350000000,51.50367300000000,5
2014-12-12,Tesco,W13 8SB,-0.31826440000000,51.51120310000000,5
2019-06-26,Tesco,W5 5JY,-0.30300700664520,51.51279830932620,5
2014-07-03,Tesco,UB6 8PX,-0.34672590000000,51.54185800000000,5
2018-03-29,Tesco,W3 7RR,-0.24976900219917,51.50645828247070,4
2019-02-19,Tesco,W5 2PB,-0.30175670000000,51.51603710000000,5
2018-06-12,Tesco,UB2 4DB,-0.38317540000000,51.50055150000000,5
2018-05-15,Tesco,UB5 5AU,-0.38940950000000,51.53745190000000,5
2017-05-30,Tesco,UB1 2QQ,-0.37230380000000,51.53190140000000,4
2017-01-31,Tesco,W3 9RH,-0.28119060000000,51.50835490000000,5
2018-03-29,Tesco,UB6 8DW,-0.31874300000000,51.53360900000000,4
2017-02-22,Tesco,UB6 8QY,-0.35239600000000,51.52834900000000,5
2018-07-17,Tesco,W3 6BW,-0.26054500000000,51.52278000000000,5
2019-03-14,Tesco Dot Com,UB6 0TP,-0.35150900000000,51.54652800000000,5
2016-11-26,Tesco Petrol Station,UB6 8DW,-0.31874300000000,51.53360900000000,5
2019-03-01,Tetote Factory,W5 4QA,-0.30716100000000,51.50400230000000,4
2018-08-16,Thada Apna Store,UB2 5JW,-0.39324870000000,51.49844190000000,5
2018-05-15,Thai Forester,W13 9EP,-0.32111300000000,51.50598300000000,3
2019-03-19,Thai Kitchen,W5 4UB,-0.31412760000000,51.49834740000000,1
2019-06-26,Thai Sisters Cafe,W5 1QY,-0.31554610000000,51.52589370000000,4
2018-10-31,Thaira Fruit & Veg,UB1 3DG,,,3
2019-03-01,The 3 Little Pigs Souvlaki,UB6 8UB,-0.36007100000000,51.54145100000000,5
2018-03-26,The Art Room At Northolt High School,UB5 4HP,,,5
2019-02-22,The Artists Way Cafe At Impact Community Arts Centre,UB6 8GP,-0.37092700000000,51.54678100000000,5
,The Authentic Taste,,,,AwaitingInspection
2019-04-17,The Bakers Of Ealing,W5 5AW,-0.30582640000000,51.51278670000000,5
2019-01-08,The Baking Alchymist,,,,5
2019-08-27,The Ballot Box,UB6 7QL,-0.32962700724602,51.54901504516600,5
2017-07-25,The Bar,UB5 5AW,-0.37910320000000,51.54262430000000,4
2017-02-09,The Beer Store,W13 0TL,-0.32898370000000,51.50970160000000,5
,The Belmullet Tavern,UB6 9QN,-0.35690520000000,51.52870130000000,AwaitingInspection
2018-06-14,The Belvedere,W3 6QX,-0.26907890000000,51.50701680000000,5
2015-02-23,The Best Wine,W7 3SU,-0.33703650000000,51.50859310000000,Exempt
2018-08-01,The Black Horse,UB6 0AS,-0.34457300000000,51.54769800000000,4
2017-03-27,The Bluebell Centre,UB6 7PE,-0.32669900000000,51.53876700000000,Exempt
2017-09-23,The Bollo House,W4 5LR,-0.27007898688316,51.49598693847660,5
2018-05-22,The Bottleneck,UB6 8SG,-0.35169950000000,51.52793590000000,1
2018-12-05,The Bridge Hotel,UB6 8ST,-0.34667798876762,51.53499603271480,4
2018-10-22,The British Bud Club,UB6 9QX,-0.35572590000000,51.53182310000000,Exempt
2017-02-09,The Brogue,W7 2DG,-0.32570900000000,51.49696600000000,5
2018-11-29,The Canape Kitchen Club,,,,4
2019-01-08,The Castle,W3 6UL,-0.25913900000000,51.52259600000000,2
2015-12-01,The Castle Inn,W5 5EU,-0.30547401309013,51.50612640380860,5
2019-05-15,The Castlebar,W13 8RA,-0.31536298990250,51.51189804077150,2
2019-06-05,The Caterpillar Montessori Nursery School,W4 5LG,-0.26299801468849,51.49620819091800,5
2018-04-23,The Centenary Clubhouse,W13 0DD,-0.32631400000000,51.52450000000000,5
2019-03-14,The Centre By Bukhara,UB2 4AU,-0.37609000000000,51.50467000000000,1
,The Chameleon Cafe,UB6 8SJ,-0.35140010000000,51.52864210000000,AwaitingInspection
2019-07-09,The Chatsworth,W3 9BJ,-0.27689701318741,51.50850677490230,3
2018-04-16,The Chefs Table,UB2 5LE,-0.39947500824928,51.50344467163090,4
